time,open,high,low,close,volume
2020-04-01T02:00:00.000Z,131.52,132.36,131.32,132.34,5031.626683
2020-04-01T03:00:00.000Z,132.34,133.11,132.25,132.86,10103.718934
2020-04-01T04:00:00.000Z,132.88,133.18,132.62,132.72,6869.240713
2020-04-01T05:00:00.000Z,132.71,132.82,131.82,131.95,8334.192683
2020-04-01T06:00:00.000Z,132.01,132.49,131.68,132.09,6805.954927
2020-04-01T07:00:00.000Z,132.17,132.58,131.89,132.43,11104.190254
2020-04-01T08:00:00.000Z,132.41,132.41,131.6,131.98,8926.729562
2020-04-01T09:00:00.000Z,132.01,132.24,131.44,132.07,6612.486185
2020-04-01T10:00:00.000Z,132.05,132.38,131.79,131.99,3164.985554
2020-04-01T11:00:00.000Z,131.96,132.33,131.57,132.33,6658.986586
2020-04-01T12:00:00.000Z,132.34,133.25,131.26,131.4,29275.483996
2020-04-01T13:00:00.000Z,131.38,131.6,130.39,130.73,18743.599662
2020-04-01T14:00:00.000Z,130.72,131.69,130.47,131.57,7672.833027
2020-04-01T15:00:00.000Z,131.58,131.6,130.94,131.07,6082.925272
2020-04-01T16:00:00.000Z,131.04,131.04,128.65,129.37,18224.350542
2020-04-01T17:00:00.000Z,129.36,129.81,129.05,129.58,6733.136736
2020-04-01T18:00:00.000Z,129.59,129.88,129.37,129.45,3452.554789
2020-04-01T19:00:00.000Z,129.48,130.08,128.96,129.96,6848.667915
2020-04-01T20:00:00.000Z,129.94,132.64,129.69,131.76,10092.575201
2020-04-01T21:00:00.000Z,131.75,132.56,131.46,131.74,6679.191682
2020-04-01T22:00:00.000Z,131.74,134.59,131.74,133.27,36937.170781
2020-04-01T23:00:00.000Z,133.26,136.88,133.09,135.65,86068.725314
2020-04-02T00:00:00.000Z,135.64,139.0,135.53,135.99,42236.823235
2020-04-02T01:00:00.000Z,135.98,136.8,135.01,135.13,13558.143355
2020-04-02T02:00:00.000Z,135.14,136.2,135.12,135.95,8551.973824
2020-04-02T03:00:00.000Z,135.97,136.32,135.44,136.31,7992.133845
2020-04-02T04:00:00.000Z,136.27,136.91,135.7,135.87,8085.645607
2020-04-02T05:00:00.000Z,135.88,136.2,135.62,136.16,7501.225757
2020-04-02T06:00:00.000Z,136.18,137.23,135.95,137.23,16559.205107
2020-04-02T07:00:00.000Z,137.23,137.88,136.7,137.39,21678.015273
2020-04-02T08:00:00.000Z,137.38,137.74,136.5,136.85,9394.590983
2020-04-02T09:00:00.000Z,136.85,136.85,136.85,136.85,0.0
2020-04-02T10:00:00.000Z,136.85,136.85,136.85,136.85,2.994297
2020-04-02T11:00:00.000Z,136.86,137.45,136.86,137.45,2313.616314
2020-04-02T12:00:00.000Z,137.45,138.3,136.87,137.35,22713.882934
2020-04-02T13:00:00.000Z,137.35,137.47,136.16,136.46,16767.931951
2020-04-02T14:00:00.000Z,136.44,139.88,136.28,139.02,40368.055717
2020-04-02T15:00:00.000Z,138.98,139.73,138.09,139.31,28314.698498
2020-04-02T16:00:00.000Z,139.33,143.8,139.08,143.54,70285.537271
2020-04-02T17:00:00.000Z,143.54,150.0,143.54,145.48,153339.326911
2020-04-02T18:00:00.000Z,145.47,145.75,140.04,140.5,62315.076681
2020-04-02T19:00:00.000Z,140.47,142.4,139.51,140.89,29993.376006
2020-04-02T20:00:00.000Z,140.86,141.11,138.0,140.59,23971.207952
2020-04-02T21:00:00.000Z,140.56,142.85,140.03,142.45,13917.196718
2020-04-02T22:00:00.000Z,142.45,142.95,140.7,142.38,17412.680096
2020-04-02T23:00:00.000Z,142.37,142.37,140.02,141.33,21149.425083
2020-04-03T00:00:00.000Z,141.32,141.9,140.73,140.96,18096.731035
2020-04-03T01:00:00.000Z,140.94,142.36,140.34,142.22,13351.337
2020-04-03T02:00:00.000Z,142.21,142.69,141.48,142.35,16742.3065
2020-04-03T03:00:00.000Z,142.35,142.85,141.44,141.58,16676.404695
2020-04-03T04:00:00.000Z,141.55,141.93,141.18,141.76,8352.903935
2020-04-03T05:00:00.000Z,141.76,141.96,141.0,141.67,8553.88006
2020-04-03T06:00:00.000Z,141.67,142.67,141.36,142.15,32689.756089
2020-04-03T07:00:00.000Z,142.14,145.14,142.04,144.6,40361.525525
2020-04-03T08:00:00.000Z,144.61,145.56,142.85,144.02,29746.093863
2020-04-03T09:00:00.000Z,144.02,145.41,143.31,144.91,32711.01256
2020-04-03T10:00:00.000Z,144.9,146.51,144.12,146.24,30015.43894
2020-04-03T11:00:00.000Z,146.22,146.68,144.57,146.15,25003.112677
2020-04-03T12:00:00.000Z,146.13,146.47,142.83,144.76,31877.123345
2020-04-03T13:00:00.000Z,144.77,144.96,143.0,143.32,17346.131501
2020-04-03T14:00:00.000Z,143.37,143.67,140.16,141.79,32844.522186
2020-04-03T15:00:00.000Z,141.78,142.72,140.5,141.38,18438.471726
2020-04-03T16:00:00.000Z,141.37,141.7,137.8,140.96,36267.76856
2020-04-03T17:00:00.000Z,141.01,142.17,139.56,140.63,11781.389684
2020-04-03T18:00:00.000Z,140.66,141.78,139.9,141.57,7259.143088
2020-04-03T19:00:00.000Z,141.59,142.38,141.23,142.27,8036.377634
2020-04-03T20:00:00.000Z,142.27,142.78,140.29,140.56,7485.804285
2020-04-03T21:00:00.000Z,140.55,142.09,139.72,141.09,5750.385598
2020-04-03T22:00:00.000Z,141.09,141.97,140.59,141.87,5418.14861
2020-04-03T23:00:00.000Z,141.83,142.24,141.15,141.39,5324.375577
2020-04-04T00:00:00.000Z,141.34,141.92,140.61,141.32,6425.485526
2020-04-04T01:00:00.000Z,141.37,142.3,141.16,141.34,8725.692082
2020-04-04T02:00:00.000Z,141.34,141.34,139.7,139.75,8507.852142
2020-04-04T03:00:00.000Z,139.74,140.21,138.87,139.75,10996.448703
2020-04-04T04:00:00.000Z,139.73,140.79,139.34,140.4,8385.603764
2020-04-04T05:00:00.000Z,140.4,141.05,140.09,140.13,4143.97087
2020-04-04T06:00:00.000Z,140.13,140.95,139.88,140.75,3965.850313
2020-04-04T07:00:00.000Z,140.75,141.35,140.69,141.03,4656.0841
2020-04-04T08:00:00.000Z,141.02,142.0,141.02,142.0,8893.492951
2020-04-04T09:00:00.000Z,141.99,143.81,141.16,143.04,20399.264442
2020-04-04T10:00:00.000Z,143.04,144.08,142.63,143.55,19907.835761
2020-04-04T11:00:00.000Z,143.57,143.99,140.0,140.81,22564.984782
2020-04-04T12:00:00.000Z,140.8,141.63,140.0,141.0,16216.118145
2020-04-04T13:00:00.000Z,141.0,142.0,140.72,141.85,10500.633508
2020-04-04T14:00:00.000Z,141.84,141.95,141.24,141.61,4490.378611
2020-04-04T15:00:00.000Z,141.62,143.13,141.6,142.35,7785.587347
2020-04-04T16:00:00.000Z,142.33,144.13,142.04,143.8,14776.513799
2020-04-04T17:00:00.000Z,143.77,144.47,143.1,143.11,11342.246057
2020-04-04T18:00:00.000Z,143.11,143.78,142.85,143.07,2453.24908
2020-04-04T19:00:00.000Z,143.06,143.66,142.11,142.86,4306.426716
2020-04-04T20:00:00.000Z,142.87,146.32,140.98,143.35,55537.071337
2020-04-04T21:00:00.000Z,143.4,144.48,143.3,144.05,9680.238709
2020-04-04T22:00:00.000Z,144.05,144.98,142.85,143.83,9958.918961
2020-04-04T23:00:00.000Z,143.81,144.34,143.58,144.12,4137.001217
2020-04-05T00:00:00.000Z,144.13,145.58,144.06,144.61,10566.957971
2020-04-05T01:00:00.000Z,144.6,145.21,144.29,144.9,10204.64026
2020-04-05T02:00:00.000Z,144.9,144.9,144.0,144.53,4691.790981
2020-04-05T03:00:00.000Z,144.53,144.65,143.48,143.86,6103.118645
2020-04-05T04:00:00.000Z,143.85,143.85,142.61,143.11,5668.327347
2020-04-05T05:00:00.000Z,143.13,144.23,142.72,142.85,10280.683642
2020-04-05T06:00:00.000Z,142.85,143.23,142.0,143.08,9891.095873
2020-04-05T07:00:00.000Z,143.07,143.15,142.4,142.73,4498.548319
2020-04-05T08:00:00.000Z,142.74,143.04,142.18,142.96,3839.895351
2020-04-05T09:00:00.000Z,142.98,143.78,142.55,142.67,7063.915572
2020-04-05T10:00:00.000Z,142.69,143.0,142.17,142.27,6280.032282
2020-04-05T11:00:00.000Z,142.27,143.39,142.19,142.94,8318.860906
2020-04-05T12:00:00.000Z,142.93,143.54,142.63,143.41,7178.38128
2020-04-05T13:00:00.000Z,143.4,144.24,143.08,143.74,9830.721416
2020-04-05T14:00:00.000Z,143.78,143.95,143.11,143.16,6611.808033
2020-04-05T15:00:00.000Z,143.16,144.06,142.9,143.65,9889.881899
2020-04-05T16:00:00.000Z,143.63,143.64,142.42,142.75,10345.221657
2020-04-05T17:00:00.000Z,142.74,143.73,140.68,143.31,31356.427993
2020-04-05T18:00:00.000Z,143.28,144.0,142.69,142.96,5706.826861
2020-04-05T19:00:00.000Z,142.98,143.69,142.98,143.24,1473.986196
2020-04-05T20:00:00.000Z,143.23,143.24,141.74,142.31,5307.046294
2020-04-05T21:00:00.000Z,142.29,142.89,141.82,142.53,3072.713321
2020-04-05T22:00:00.000Z,142.53,143.56,142.5,143.31,8091.076118
2020-04-05T23:00:00.000Z,143.36,143.44,142.43,142.6,6132.761508
2020-04-06T00:00:00.000Z,142.63,144.59,142.63,144.58,26729.04177
2020-04-06T01:00:00.000Z,144.58,144.96,143.74,144.22,13453.444844
2020-04-06T02:00:00.000Z,144.23,144.44,143.12,143.78,9048.998709
2020-04-06T03:00:00.000Z,143.74,144.24,143.74,144.09,5490.577128
2020-04-06T04:00:00.000Z,144.09,149.0,144.08,147.98,46397.473707
2020-04-06T05:00:00.000Z,148.02,149.5,146.8,148.79,58559.421605
2020-04-06T06:00:00.000Z,148.83,151.0,148.16,150.17,40876.30288
2020-04-06T07:00:00.000Z,150.18,150.64,148.4,149.47,20870.942449
2020-04-06T08:00:00.000Z,149.46,150.6,149.09,149.81,18053.871355
2020-04-06T09:00:00.000Z,149.81,155.63,149.8,154.19,80189.568706
2020-04-06T10:00:00.000Z,154.21,155.46,152.88,153.03,37766.668307
2020-04-06T11:00:00.000Z,153.02,154.32,153.0,154.22,15711.536347
2020-04-06T12:00:00.000Z,154.22,156.96,153.59,156.15,42436.549549
2020-04-06T13:00:00.000Z,156.16,158.79,154.45,155.84,118806.463294
2020-04-06T14:00:00.000Z,155.82,156.63,154.37,156.02,19508.709162
2020-04-06T15:00:00.000Z,155.97,161.45,155.61,161.37,56840.942074
2020-04-06T16:00:00.000Z,161.38,165.0,160.17,163.48,90401.471454
2020-04-06T17:00:00.000Z,163.48,166.44,162.42,165.87,43373.670252
2020-04-06T18:00:00.000Z,165.87,166.31,163.67,166.04,22487.067748
2020-04-06T19:00:00.000Z,166.0,167.25,164.84,165.09,25642.892309
2020-04-06T20:00:00.000Z,165.08,165.97,161.42,163.8,20412.41721
2020-04-06T21:00:00.000Z,163.8,166.11,163.36,166.03,7313.587543
2020-04-06T22:00:00.000Z,165.99,166.03,163.99,165.64,9604.883
2020-04-06T23:00:00.000Z,165.61,171.97,165.1,171.32,51971.94029
2020-04-07T00:00:00.000Z,171.33,176.19,170.55,171.39,100820.71843
2020-04-07T01:00:00.000Z,171.28,173.5,169.58,169.97,33689.688244
2020-04-07T02:00:00.000Z,169.97,173.85,167.48,169.91,46268.685941
2020-04-07T03:00:00.000Z,169.92,171.15,167.99,171.04,39331.292282
2020-04-07T04:00:00.000Z,171.0,171.02,168.6,169.38,34640.442227
2020-04-07T05:00:00.000Z,169.38,170.72,168.73,170.08,14692.131235
2020-04-07T06:00:00.000Z,170.11,170.98,168.86,170.98,16934.713875
2020-04-07T07:00:00.000Z,170.98,174.48,170.76,173.78,33766.282661
2020-04-07T08:00:00.000Z,173.78,174.02,171.58,172.93,15151.764404
2020-04-07T09:00:00.000Z,172.93,173.98,171.86,173.76,11095.239671
2020-04-07T10:00:00.000Z,173.76,175.34,173.23,174.4,25274.94043
2020-04-07T11:00:00.000Z,174.4,174.4,172.11,172.4,19050.739063
2020-04-07T12:00:00.000Z,172.4,174.89,170.0,170.42,40170.939495
2020-04-07T13:00:00.000Z,170.39,173.03,170.34,170.97,15286.253761
2020-04-07T14:00:00.000Z,170.99,171.03,167.23,168.32,67598.791664
2020-04-07T15:00:00.000Z,168.26,170.14,167.91,169.08,21638.467696
2020-04-07T16:00:00.000Z,169.09,173.43,169.06,172.67,19106.425515
2020-04-07T17:00:00.000Z,172.73,172.91,170.78,172.01,7365.04001
2020-04-07T18:00:00.000Z,172.0,172.19,168.9,169.57,11470.092821
2020-04-07T19:00:00.000Z,169.54,171.09,168.99,169.09,9870.022375
2020-04-07T20:00:00.000Z,169.09,169.09,162.23,163.56,55938.735418
2020-04-07T21:00:00.000Z,163.56,168.21,162.5,166.9,19483.900643
2020-04-07T22:00:00.000Z,166.91,167.31,165.41,166.37,14290.618709
2020-04-07T23:00:00.000Z,166.4,166.63,163.2,164.6,25500.253788
2020-04-08T00:00:00.000Z,164.6,165.76,163.57,164.43,18215.948647
2020-04-08T01:00:00.000Z,164.43,165.6,163.87,163.91,16054.46305
2020-04-08T02:00:00.000Z,163.9,169.21,163.88,168.87,30915.594138
2020-04-08T03:00:00.000Z,168.82,173.17,168.6,172.14,129163.447603
2020-04-08T04:00:00.000Z,172.17,173.5,170.9,172.45,20612.657726
2020-04-08T05:00:00.000Z,172.43,174.23,170.88,174.19,21023.621049
2020-04-08T06:00:00.000Z,174.19,174.44,168.61,170.04,35986.325177
2020-04-08T07:00:00.000Z,170.07,171.56,169.87,170.2,13509.42348
2020-04-08T08:00:00.000Z,170.26,170.9,167.34,168.69,25830.562987
2020-04-08T09:00:00.000Z,168.71,170.17,167.76,168.87,22753.533233
2020-04-08T10:00:00.000Z,168.82,170.36,166.04,167.31,33596.504521
2020-04-08T11:00:00.000Z,167.3,168.86,166.68,168.7,11921.073608
2020-04-08T12:00:00.000Z,168.68,170.5,167.36,169.06,25986.089468
2020-04-08T13:00:00.000Z,169.03,169.73,166.59,166.81,18298.689058
2020-04-08T14:00:00.000Z,166.84,168.92,166.83,168.54,9036.253366
2020-04-08T15:00:00.000Z,168.57,170.07,168.53,169.13,11419.587219
2020-04-08T16:00:00.000Z,169.11,170.97,168.19,170.4,26865.746584
2020-04-08T17:00:00.000Z,170.44,171.03,170.04,170.38,6462.380253
2020-04-08T18:00:00.000Z,170.42,171.24,170.12,170.9,4098.15263
2020-04-08T19:00:00.000Z,170.9,171.51,169.01,170.31,11482.196064
2020-04-08T20:00:00.000Z,170.32,172.39,170.29,171.88,9332.767319
2020-04-08T21:00:00.000Z,171.89,172.7,171.25,171.6,5195.277825
2020-04-08T22:00:00.000Z,171.58,172.92,171.29,172.61,7412.047651
2020-04-08T23:00:00.000Z,172.64,173.6,172.25,173.09,11359.848113
2020-04-09T00:00:00.000Z,173.1,173.35,171.58,172.81,16096.227321
2020-04-09T01:00:00.000Z,172.8,172.8,170.06,171.04,14169.779745
2020-04-09T02:00:00.000Z,171.05,171.77,170.47,171.52,9392.187533
2020-04-09T03:00:00.000Z,171.51,171.51,169.75,170.17,15141.819596
2020-04-09T04:00:00.000Z,170.17,170.17,168.14,169.89,14882.520854
2020-04-09T05:00:00.000Z,169.87,170.75,169.4,170.69,9598.405675
2020-04-09T06:00:00.000Z,170.71,171.09,170.1,171.03,7545.640639
2020-04-09T07:00:00.000Z,171.02,172.58,170.41,172.43,12407.19001
2020-04-09T08:00:00.000Z,172.44,173.26,171.57,172.35,18750.19345
2020-04-09T09:00:00.000Z,172.35,172.36,170.41,170.41,9771.300827
2020-04-09T10:00:00.000Z,170.4,171.32,169.85,171.08,9620.91597
2020-04-09T11:00:00.000Z,171.01,171.97,166.98,167.86,44377.843278
2020-04-09T12:00:00.000Z,167.86,170.9,165.15,170.84,83261.435236
2020-04-09T13:00:00.000Z,170.86,171.45,170.11,171.22,21311.71693
2020-04-09T14:00:00.000Z,171.24,171.72,169.69,171.04,18320.556214
2020-04-09T15:00:00.000Z,171.04,171.04,168.83,170.0,18505.599743
2020-04-09T16:00:00.000Z,170.01,170.65,169.19,169.68,11820.553139
2020-04-09T17:00:00.000Z,169.66,170.61,169.26,170.11,5347.998449
2020-04-09T18:00:00.000Z,170.12,170.15,167.91,168.72,8585.041966
2020-04-09T19:00:00.000Z,168.72,169.38,168.18,169.18,7456.224908
2020-04-09T20:00:00.000Z,169.15,170.54,168.5,170.35,5302.858232
2020-04-09T21:00:00.000Z,170.35,170.67,168.8,170.67,6269.918311
2020-04-09T22:00:00.000Z,170.67,170.89,169.88,170.7,4407.331189
2020-04-09T23:00:00.000Z,170.7,170.9,169.58,169.58,5288.540131
2020-04-10T00:00:00.000Z,169.56,170.08,168.8,169.97,9663.243734
2020-04-10T01:00:00.000Z,169.98,170.07,168.87,168.88,9868.966648
2020-04-10T02:00:00.000Z,168.88,168.98,166.8,168.26,14641.538252
2020-04-10T03:00:00.000Z,168.26,168.47,162.59,163.3,102813.384587
2020-04-10T04:00:00.000Z,163.29,164.0,159.54,163.32,97643.03651
2020-04-10T05:00:00.000Z,163.33,163.36,160.0,160.78,83814.35529
2020-04-10T06:00:00.000Z,160.77,162.24,160.26,160.55,33801.770955
2020-04-10T07:00:00.000Z,160.55,160.67,156.47,157.99,92120.32952
2020-04-10T08:00:00.000Z,158.0,159.0,155.81,157.88,39265.012736
2020-04-10T09:00:00.000Z,157.88,158.7,156.94,158.24,22636.19178
2020-04-10T10:00:00.000Z,158.28,159.44,157.64,158.84,16027.200268
2020-04-10T11:00:00.000Z,158.88,158.88,157.67,157.78,18787.460516
2020-04-10T12:00:00.000Z,157.81,158.6,157.47,158.53,9886.115654
2020-04-10T13:00:00.000Z,158.5,158.52,155.34,157.9,41260.08599
2020-04-10T14:00:00.000Z,157.9,158.5,156.77,157.15,19023.450142
2020-04-10T15:00:00.000Z,157.14,157.41,152.17,153.05,59006.250396
2020-04-10T16:00:00.000Z,153.04,156.58,152.1,156.44,48521.807467
2020-04-10T17:00:00.000Z,156.43,158.3,155.92,157.42,27341.152801
2020-04-10T18:00:00.000Z,157.4,157.88,155.39,157.57,26144.124376
2020-04-10T19:00:00.000Z,157.58,158.92,157.15,158.14,16029.524081
2020-04-10T20:00:00.000Z,158.14,158.91,157.62,158.91,7094.215716
2020-04-10T21:00:00.000Z,158.9,160.41,158.2,158.49,8209.101578
2020-04-10T22:00:00.000Z,158.49,159.93,156.91,158.01,11592.039309
2020-04-10T23:00:00.000Z,157.91,158.56,156.46,157.85,9663.268204
2020-04-11T00:00:00.000Z,157.81,159.67,157.65,159.44,17318.214188
2020-04-11T01:00:00.000Z,159.46,160.38,158.84,159.88,18331.306604
2020-04-11T02:00:00.000Z,159.88,160.4,159.02,159.77,18783.688317
2020-04-11T03:00:00.000Z,159.78,160.08,159.3,160.0,9901.711412
2020-04-11T04:00:00.000Z,159.99,161.23,159.82,159.95,24649.534224
2020-04-11T05:00:00.000Z,159.92,160.75,159.31,160.7,14115.467887
2020-04-11T06:00:00.000Z,160.69,160.92,159.82,160.27,6371.485203
2020-04-11T07:00:00.000Z,160.29,160.29,158.0,158.69,18897.617356
2020-04-11T08:00:00.000Z,158.67,159.46,158.24,158.78,10247.332938
2020-04-11T09:00:00.000Z,158.79,158.87,157.61,158.31,13105.400603
2020-04-11T10:00:00.000Z,158.29,158.55,156.87,157.26,9965.782213
2020-04-11T11:00:00.000Z,157.24,159.17,156.95,158.97,8297.416367
2020-04-11T12:00:00.000Z,158.97,159.4,158.25,158.66,4957.539942
2020-04-11T13:00:00.000Z,158.68,158.74,157.69,158.01,6174.454521
2020-04-11T14:00:00.000Z,158.0,158.0,156.57,156.64,8573.319433
2020-04-11T15:00:00.000Z,156.63,158.01,156.63,157.35,7748.861309
2020-04-11T16:00:00.000Z,157.34,158.13,155.11,155.78,27566.446756
2020-04-11T17:00:00.000Z,155.77,156.74,155.0,155.63,19182.35998
2020-04-11T18:00:00.000Z,155.64,157.42,155.4,156.8,11266.589879
2020-04-11T19:00:00.000Z,156.73,156.99,155.33,155.59,8044.168515
2020-04-11T20:00:00.000Z,155.59,155.59,153.93,154.75,17426.253875
2020-04-11T21:00:00.000Z,154.78,156.96,154.28,156.96,6388.655083
2020-04-11T22:00:00.000Z,156.96,158.62,156.56,157.69,10783.00461
2020-04-11T23:00:00.000Z,157.72,158.56,156.89,158.35,5831.878417
2020-04-12T00:00:00.000Z,158.33,159.45,157.61,157.67,7215.263579
2020-04-12T01:00:00.000Z,157.64,158.2,157.07,157.23,4840.196861
2020-04-12T02:00:00.000Z,157.25,157.59,156.25,157.0,14808.471307
2020-04-12T03:00:00.000Z,157.0,157.12,155.51,155.58,8479.632752
2020-04-12T04:00:00.000Z,155.6,156.63,155.0,156.41,10056.777637
2020-04-12T05:00:00.000Z,156.4,157.34,156.05,157.04,6691.843763
2020-04-12T06:00:00.000Z,157.04,157.38,156.4,156.75,7279.411712
2020-04-12T07:00:00.000Z,156.76,157.14,156.16,157.06,6790.129193
2020-04-12T08:00:00.000Z,157.05,157.77,156.98,157.26,8267.133878
2020-04-12T09:00:00.000Z,157.27,158.49,157.27,157.68,7747.854541
2020-04-12T10:00:00.000Z,157.7,157.97,157.0,157.19,11357.533386
2020-04-12T11:00:00.000Z,157.18,158.85,157.18,158.04,10088.432498
2020-04-12T12:00:00.000Z,158.03,160.0,158.03,159.42,38949.894716
2020-04-12T13:00:00.000Z,159.44,160.0,159.13,159.94,22761.400458
2020-04-12T14:00:00.000Z,159.98,161.32,159.66,160.2,116074.777884
2020-04-12T15:00:00.000Z,160.21,161.99,160.19,161.9,18351.76385
2020-04-12T16:00:00.000Z,161.93,163.5,161.52,163.43,134116.244105
2020-04-12T17:00:00.000Z,163.43,164.72,161.74,162.94,57076.15994
2020-04-12T18:00:00.000Z,162.93,163.51,161.78,162.61,12824.737591
2020-04-12T19:00:00.000Z,162.59,164.26,162.5,163.74,14978.62666
2020-04-12T20:00:00.000Z,163.75,164.81,162.91,163.52,12699.853459
2020-04-12T21:00:00.000Z,163.53,163.91,162.64,163.68,4538.85434
2020-04-12T22:00:00.000Z,163.64,164.27,160.11,161.73,35392.330644
2020-04-12T23:00:00.000Z,161.72,162.29,158.27,158.61,26044.764291
2020-04-13T00:00:00.000Z,158.61,158.61,149.63,153.42,202601.194676
2020-04-13T01:00:00.000Z,153.43,154.0,151.91,153.48,31360.573574
2020-04-13T02:00:00.000Z,153.48,154.05,152.34,153.99,26880.996359
2020-04-13T03:00:00.000Z,153.95,153.95,152.15,152.31,18800.754835
2020-04-13T04:00:00.000Z,152.31,153.4,151.13,152.69,20387.695038
2020-04-13T05:00:00.000Z,152.68,153.26,152.0,152.2,13572.81593
2020-04-13T06:00:00.000Z,152.22,153.82,151.82,153.4,15271.221814
2020-04-13T07:00:00.000Z,153.41,153.41,151.74,152.36,13352.945339
2020-04-13T08:00:00.000Z,152.36,152.93,151.71,152.47,11660.442124
2020-04-13T09:00:00.000Z,152.47,152.52,150.5,151.23,21615.890841
2020-04-13T10:00:00.000Z,151.23,153.65,151.21,153.51,24659.697341
2020-04-13T11:00:00.000Z,153.45,156.49,152.78,155.25,40524.088344
2020-04-13T12:00:00.000Z,155.25,155.31,151.97,153.45,37953.606212
2020-04-13T13:00:00.000Z,153.45,153.76,151.05,151.39,20927.039864
2020-04-13T14:00:00.000Z,151.36,154.36,151.15,153.15,30377.760696
2020-04-13T15:00:00.000Z,153.08,155.06,152.7,154.05,24361.328854
2020-04-13T16:00:00.000Z,154.02,154.61,152.93,153.61,19379.116816
2020-04-13T17:00:00.000Z,153.64,154.38,153.38,153.54,14477.213949
2020-04-13T18:00:00.000Z,153.59,154.43,153.52,153.66,15811.64306
2020-04-13T19:00:00.000Z,153.67,155.41,153.67,154.63,14660.401569
2020-04-13T20:00:00.000Z,154.6,156.49,154.6,156.24,14629.407687
2020-04-13T21:00:00.000Z,156.25,158.98,155.9,156.35,20523.067576
2020-04-13T22:00:00.000Z,156.37,158.52,156.3,157.79,22613.676545
2020-04-13T23:00:00.000Z,157.8,158.34,156.12,156.3,21336.088143
2020-04-14T00:00:00.000Z,156.29,157.5,155.7,155.99,19727.670872
2020-04-14T01:00:00.000Z,155.94,157.25,155.45,157.16,26918.16139
2020-04-14T02:00:00.000Z,157.17,157.96,157.12,157.38,21620.823892
2020-04-14T03:00:00.000Z,157.38,158.47,156.92,157.96,21168.026518
2020-04-14T04:00:00.000Z,157.99,158.9,157.85,158.04,22354.130206
2020-04-14T05:00:00.000Z,158.02,158.21,157.4,157.78,16314.90134
2020-04-14T06:00:00.000Z,157.75,157.9,156.84,157.13,15268.21435
2020-04-14T07:00:00.000Z,157.14,158.5,156.25,156.52,16786.034188
2020-04-14T08:00:00.000Z,156.51,156.85,155.34,156.33,22180.670195
2020-04-14T09:00:00.000Z,156.32,158.0,155.87,157.78,17038.173752
2020-04-14T10:00:00.000Z,157.79,158.15,156.14,156.18,14437.481383
2020-04-14T11:00:00.000Z,156.18,157.47,155.95,156.73,17082.5107
2020-04-14T12:00:00.000Z,156.73,157.35,155.93,157.08,12660.631921
2020-04-14T13:00:00.000Z,157.05,158.33,157.05,158.24,20194.721932
2020-04-14T14:00:00.000Z,158.22,161.23,157.9,159.03,66315.454605
2020-04-14T15:00:00.000Z,159.06,160.49,158.72,159.77,23108.347491
2020-04-14T16:00:00.000Z,159.84,161.2,159.05,161.09,27713.929199
2020-04-14T17:00:00.000Z,161.06,161.85,159.07,159.51,22442.097062
2020-04-14T18:00:00.000Z,159.5,161.08,159.45,160.35,20373.85107
2020-04-14T19:00:00.000Z,160.35,160.46,159.16,160.02,17397.521579
2020-04-14T20:00:00.000Z,160.01,160.43,158.39,159.0,17705.754608
2020-04-14T21:00:00.000Z,158.94,159.21,158.42,158.84,7826.955842
2020-04-14T22:00:00.000Z,158.84,160.7,158.49,159.43,15527.07088
2020-04-14T23:00:00.000Z,159.4,159.88,157.5,158.44,14071.605711
2020-04-15T00:00:00.000Z,158.44,158.44,155.84,156.99,26468.091601
2020-04-15T01:00:00.000Z,156.94,158.8,156.52,158.69,22822.966984
2020-04-15T02:00:00.000Z,158.71,160.22,158.3,159.84,23849.318999
2020-04-15T03:00:00.000Z,159.82,160.56,159.24,160.35,18077.734335
2020-04-15T04:00:00.000Z,160.36,161.3,159.58,159.66,16493.646123
2020-04-15T05:00:00.000Z,159.66,160.57,159.52,160.51,15229.715863
2020-04-15T06:00:00.000Z,160.51,161.12,159.7,159.78,15270.320881
2020-04-15T07:00:00.000Z,159.79,159.98,159.28,159.51,16667.594541
2020-04-15T08:00:00.000Z,159.5,159.9,158.1,158.51,16382.032908
2020-04-15T09:00:00.000Z,158.53,159.21,157.76,158.79,11483.669394
2020-04-15T10:00:00.000Z,158.79,159.75,157.07,157.58,17681.296827
2020-04-15T11:00:00.000Z,157.57,158.26,156.85,157.7,20853.987117
2020-04-15T12:00:00.000Z,157.7,157.7,155.45,156.0,38814.945864
2020-04-15T13:00:00.000Z,155.97,157.5,155.13,156.72,24513.771082
2020-04-15T14:00:00.000Z,156.68,157.92,156.32,156.86,17107.379791
2020-04-15T15:00:00.000Z,156.85,157.19,155.59,155.77,15918.022573
2020-04-15T16:00:00.000Z,155.82,157.45,155.5,156.73,15173.83316
2020-04-15T17:00:00.000Z,156.73,157.58,156.68,157.17,10553.844801
2020-04-15T18:00:00.000Z,157.16,158.04,157.13,157.46,11980.145619
2020-04-15T19:00:00.000Z,157.45,157.65,156.83,156.87,12828.031215
2020-04-15T20:00:00.000Z,156.87,157.88,156.67,157.42,9509.060708
2020-04-15T21:00:00.000Z,157.42,158.0,156.78,156.9,10009.799215
2020-04-15T22:00:00.000Z,156.89,156.93,155.13,155.45,15894.804197
2020-04-15T23:00:00.000Z,155.51,155.67,152.0,152.72,59580.459709
